"model","model_year","product_type","sales_transaction_date","total_daily_sales","cumulative_sales","model_and_year"
"Lemon","2013","scooter","2016-04-15 14:54:39","499.99","916731.6649999927","Lemon 2013"
"Lemon","2013","scooter","2016-04-15 15:47:05","499.99","917231.6549999927","Lemon 2013"
"Lemon","2013","scooter","2016-04-15 16:33:02","449.99100000000004","917681.6459999927","Lemon 2013"
"Lemon","2013","scooter","2016-04-15 17:24:03","449.99100000000004","918131.6369999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-15 18:57:19","499.99","918631.6269999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-16 02:42:55","449.99100000000004","919081.6179999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-16 08:14:28","499.99","919581.6079999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-17 06:42:04","449.99100000000004","920031.5989999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-17 06:55:25","499.99","920531.5889999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-17 15:38:11","449.99100000000004","920981.5799999929","Lemon 2013"
"Lemon","2013","scooter","2016-04-17 19:17:31","499.99","921481.5699999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-17 21:08:59","449.99100000000004","921931.5609999929","Lemon 2013"
"Lemon","2013","scooter","2016-04-18 05:30:40","399.992","922331.5529999929","Lemon 2013"
"Lemon","2013","scooter","2016-04-18 06:23:30","399.992","922731.5449999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-18 10:22:33","499.99","923231.5349999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-18 19:02:57","499.99","923731.5249999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-18 20:13:48","449.99100000000004","924181.5159999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-19 06:22:03","449.99100000000004","924631.5069999929","Lemon 2013"
"Lemon","2013","scooter","2016-04-19 06:48:49","499.99","925131.4969999929","Lemon 2013"
"Lemon","2013","scooter","2016-04-19 07:46:19","499.99","925631.4869999929","Lemon 2013"
"Lemon","2013","scooter","2016-04-19 10:08:51","499.99","926131.4769999929","Lemon 2013"
"Lemon","2013","scooter","2016-04-19 20:02:50","499.99","926631.4669999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-20 02:11:32","499.99","927131.4569999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-20 03:39:39","499.99","927631.4469999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-20 13:17:46","499.99","928131.4369999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-20 13:34:01","499.99","928631.4269999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-20 15:45:13","399.992","929031.4189999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-21 00:42:14","499.99","929531.4089999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-21 03:55:24","499.99","930031.3989999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-21 14:10:15","499.99","930531.3889999927","Lemon 2013"
"Lemon","2013","scooter","2016-04-21 16:40:40","499.99","931031.3789999927","Lemon 2013"
"Lemon","2013","scooter","2016-04-21 18:07:37","449.99100000000004","931481.3699999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-21 20:25:17","499.99","931981.3599999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-21 22:56:32","499.99","932481.3499999928","Lemon 2013"
"Lemon","2013","scooter","2016-04-22 08:12:33","399.992","932881.3419999927","Lemon 2013"
"Lemon","2013","scooter","2016-04-22 12:54:22","499.99","933381.3319999927","Lemon 2013"
"Lemon","2013","scooter","2016-04-22 14:17:39","399.992","933781.3239999927","Lemon 2013"
"Lemon","2013","scooter","2016-04-22 19:28:55","499.99","934281.3139999927","Lemon 2013"
"Lemon","2013","scooter","2016-04-23 06:23:31","399.992","934681.3059999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-23 08:41:54","499.99","935181.2959999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-23 12:16:42","499.99","935681.2859999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-23 13:10:23","499.99","936181.2759999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-23 16:31:01","499.99","936681.2659999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-23 20:29:49","499.99","937181.2559999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-23 20:35:42","449.99100000000004","937631.2469999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-23 23:24:40","499.99","938131.2369999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-23 23:42:15","449.99100000000004","938581.2279999927","Lemon 2013"
"Lemon","2013","scooter","2016-04-25 00:43:22","499.99","939081.2179999927","Lemon 2013"
"Lemon","2013","scooter","2016-04-25 02:43:12","499.99","939581.2079999927","Lemon 2013"
"Lemon","2013","scooter","2016-04-25 14:30:18","399.992","939981.1999999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-25 15:18:33","499.99","940481.1899999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-25 15:37:11","449.99100000000004","940931.1809999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-25 17:28:34","499.99","941431.1709999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-25 18:44:20","499.99","941931.1609999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-26 00:08:35","399.992","942331.1529999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-26 05:48:20","399.992","942731.1449999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-26 14:51:34","499.99","943231.1349999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-26 21:26:02","499.99","943731.1249999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-26 22:34:05","499.99","944231.1149999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-27 06:24:03","499.99","944731.1049999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-27 07:43:34","499.99","945231.0949999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-27 09:52:48","499.99","945731.0849999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-27 12:37:19","449.99100000000004","946181.0759999926","Lemon 2013"
"Lemon","2013","scooter","2016-04-28 02:44:23","399.992","946581.0679999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-28 05:43:15","499.99","947081.0579999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-28 13:29:49","399.992","947481.0499999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-28 19:03:38","499.99","947981.0399999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-29 02:20:31","449.99100000000004","948431.0309999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-29 09:56:01","399.992","948831.0229999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-29 18:30:25","499.99","949331.0129999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-29 18:53:45","499.99","949831.0029999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-29 23:39:33","499.99","950330.9929999924","Lemon 2013"
"Lemon","2013","scooter","2016-04-30 00:02:50","449.99100000000004","950780.9839999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-30 01:10:05","399.992","951180.9759999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-30 03:58:29","399.992","951580.9679999924","Lemon 2013"
"Lemon","2013","scooter","2016-04-30 05:57:14","449.99100000000004","952030.9589999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-30 13:27:25","499.99","952530.9489999925","Lemon 2013"
"Lemon","2013","scooter","2016-04-30 18:32:57","499.99","953030.9389999924","Lemon 2013"
"Lemon","2013","scooter","2016-04-30 22:41:44","499.99","953530.9289999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-01 03:40:59","499.99","954030.9189999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-01 07:05:12","499.99","954530.9089999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-01 11:24:07","449.99100000000004","954980.8999999925","Lemon 2013"
"Lemon","2013","scooter","2016-05-01 11:37:34","499.99","955480.8899999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-01 15:37:15","449.99100000000004","955930.8809999925","Lemon 2013"
"Lemon","2013","scooter","2016-05-01 22:53:03","499.99","956430.8709999925","Lemon 2013"
"Lemon","2013","scooter","2016-05-01 23:32:47","449.99100000000004","956880.8619999925","Lemon 2013"
"Lemon","2013","scooter","2016-05-02 02:08:46","499.99","957380.8519999925","Lemon 2013"
"Lemon","2013","scooter","2016-05-02 05:10:07","499.99","957880.8419999925","Lemon 2013"
"Lemon","2013","scooter","2016-05-02 10:59:26","399.992","958280.8339999925","Lemon 2013"
"Lemon","2013","scooter","2016-05-02 16:51:37","499.99","958780.8239999925","Lemon 2013"
"Lemon","2013","scooter","2016-05-02 23:39:23","499.99","959280.8139999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-03 05:12:28","499.99","959780.8039999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-03 11:28:49","399.992","960180.7959999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-03 13:53:54","499.99","960680.7859999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-03 13:56:29","399.992","961080.7779999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-03 19:37:33","449.99100000000004","961530.7689999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-04 01:40:23","499.99","962030.7589999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-04 04:06:33","399.992","962430.7509999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-04 06:53:57","499.99","962930.7409999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-04 13:53:20","499.99","963430.7309999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-04 14:42:20","499.99","963930.7209999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-04 23:17:07","399.992","964330.7129999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-05 03:09:03","499.99","964830.7029999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-05 10:15:45","499.99","965330.6929999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-05 12:46:42","499.99","965830.6829999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-05 13:46:55","499.99","966330.6729999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-05 20:00:44","499.99","966830.6629999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-06 04:50:20","499.99","967330.6529999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-06 05:50:12","399.992","967730.6449999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-06 08:29:21","499.99","968230.6349999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-06 08:31:22","499.99","968730.6249999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-06 09:05:51","499.99","969230.6149999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-06 10:07:15","499.99","969730.6049999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-06 17:31:14","449.99100000000004","970180.5959999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-06 20:26:45","499.99","970680.5859999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-07 11:05:22","399.992","971080.5779999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-07 22:54:59","499.99","971580.5679999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-08 05:04:54","499.99","972080.5579999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-08 14:09:33","449.99100000000004","972530.5489999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-08 16:08:31","499.99","973030.5389999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-08 16:52:09","499.99","973530.5289999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-08 20:10:40","449.99100000000004","973980.5199999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-09 00:20:24","499.99","974480.5099999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-09 02:00:00","449.99100000000004","974930.5009999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-09 09:50:41","499.99","975430.4909999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-09 19:47:24","499.99","975930.4809999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-09 20:09:23","499.99","976430.4709999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-09 22:51:22","499.99","976930.4609999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-10 10:23:43","399.992","977330.4529999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-10 10:35:40","499.99","977830.4429999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-10 15:18:20","499.99","978330.4329999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-10 16:46:26","449.99100000000004","978780.4239999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-10 18:36:36","399.992","979180.4159999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-10 22:03:21","499.99","979680.4059999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-11 06:29:29","449.99100000000004","980130.3969999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-11 07:00:07","499.99","980630.3869999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-11 07:55:16","399.992","981030.3789999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-11 16:04:05","399.992","981430.3709999921","Lemon 2013"
"Lemon","2013","scooter","2016-05-11 22:08:40","449.99100000000004","981880.3619999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-11 22:57:52","499.99","982380.3519999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-11 23:43:49","449.99100000000004","982830.3429999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-12 00:08:11","449.99100000000004","983280.3339999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-12 04:07:55","499.99","983780.3239999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-12 09:31:32","449.99100000000004","984230.3149999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-12 14:55:26","399.992","984630.3069999922","Lemon 2013"
"Lemon","2013","scooter","2016-05-12 15:46:43","449.99100000000004","985080.2979999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-12 17:10:45","449.99100000000004","985530.2889999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-12 17:23:11","449.99100000000004","985980.2799999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-12 17:52:14","499.99","986480.2699999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-12 20:31:29","499.99","986980.2599999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-13 01:46:39","499.99","987480.2499999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-13 04:01:02","449.99100000000004","987930.2409999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-13 04:51:43","449.99100000000004","988380.2319999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-13 07:38:59","499.99","988880.2219999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-13 11:10:35","499.99","989380.2119999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-13 23:46:48","499.99","989880.2019999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-14 03:07:55","449.99100000000004","990330.1929999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-14 08:20:55","499.99","990830.1829999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-14 10:22:52","499.99","991330.1729999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-14 12:29:21","499.99","991830.1629999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-14 13:10:09","499.99","992330.1529999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-14 20:29:42","449.99100000000004","992780.1439999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-15 00:58:58","499.99","993280.1339999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-15 04:32:36","399.992","993680.1259999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-15 04:43:34","499.99","994180.1159999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-15 07:42:28","399.992","994580.1079999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-15 09:35:48","449.99100000000004","995030.0989999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-15 16:06:30","449.99100000000004","995480.0899999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-15 20:50:15","399.992","995880.0819999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-15 23:05:13","449.99100000000004","996330.0729999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-16 04:28:49","499.99","996830.0629999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-16 05:28:17","499.99","997330.0529999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-16 11:42:33","499.99","997830.0429999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-16 13:23:48","499.99","998330.0329999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-16 22:46:24","499.99","998830.0229999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-17 00:58:58","499.99","999330.0129999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-17 03:47:08","499.99","999830.0029999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-17 05:36:23","399.992","1000229.9949999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-17 09:59:32","499.99","1000729.9849999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-17 11:17:50","499.99","1001229.9749999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-17 13:57:38","399.992","1001629.9669999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-17 17:14:04","449.99100000000004","1002079.9579999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-17 20:25:36","449.99100000000004","1002529.9489999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-17 21:28:41","499.99","1003029.9389999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-17 22:22:14","499.99","1003529.9289999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-18 03:00:38","449.99100000000004","1003979.9199999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-18 05:22:45","449.99100000000004","1004429.9109999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-18 16:40:42","499.99","1004929.9009999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-19 05:47:18","449.99100000000004","1005379.8919999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-19 09:40:32","449.99100000000004","1005829.8829999925","Lemon 2013"
"Lemon","2013","scooter","2016-05-19 22:01:10","499.99","1006329.8729999925","Lemon 2013"
"Lemon","2013","scooter","2016-05-19 23:16:49","499.99","1006829.8629999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-20 02:02:23","499.99","1007329.8529999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-20 06:34:20","399.992","1007729.8449999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-20 07:36:55","499.99","1008229.8349999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-20 07:57:05","399.992","1008629.8269999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-20 11:03:14","499.99","1009129.8169999924","Lemon 2013"
"Lemon","2013","scooter","2016-05-20 11:44:05","499.99","1009629.8069999923","Lemon 2013"
"Lemon","2013","scooter","2016-05-20 18:28:06","499.99","1010129.7969999923","Lemon 2013"
